preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A dagger is a,weapon.,dagger,weapon,8,"[(-6.181236267089844, -3.090618133544922, [-2.0875396728515625, -4.093696594238281]), (-5.380378723144531, -2.6901893615722656, [-2.0018157958984375, -3.3785629272460938]), (-5.8159942626953125, -2.9079971313476562, [-2.0287704467773438, -3.7872238159179688]), (-4.819305419921875, -2.4096527099609375, [-1.4379043579101562, -3.3814010620117188]), (-6.486053466796875, -3.2430267333984375, [-2.9496688842773438, -3.5363845825195312])]",354823168,gpt2-medium
A shotgun is a,weapon.,shotgun,weapon,9,"[(-8.345596313476562, -4.172798156738281, [-3.0183258056640625, -5.3272705078125]), (-8.254295349121094, -4.127147674560547, [-2.8610305786132812, -5.3932647705078125]), (-8.822845458984375, -4.4114227294921875, [-2.8973770141601562, -5.925468444824219]), (-8.631278991699219, -4.315639495849609, [-3.141845703125, -5.489433288574219]), (-7.646110534667969, -3.8230552673339844, [-2.841156005859375, -4.804954528808594])]",354823168,gpt2-medium
A sword is a,weapon.,sword,weapon,10,"[(-3.9069061279296875, -1.9534530639648438, [-1.9487075805664062, -1.9581985473632812]), (-3.391326904296875, -1.6956634521484375, [-1.4668426513671875, -1.9244842529296875]), (-4.3336029052734375, -2.1668014526367188, [-1.8416595458984375, -2.491943359375]), (-5.017982482910156, -2.508991241455078, [-1.8940658569335938, -3.1239166259765625]), (-4.540733337402344, -2.270366668701172, [-1.6842803955078125, -2.8564529418945312])]",354823168,gpt2-medium
A bomb is a,weapon.,bomb,weapon,11,"[(-6.359657287597656, -3.179828643798828, [-3.6757583618164062, -2.68389892578125]), (-6.9410400390625, -3.47052001953125, [-2.7468643188476562, -4.194175720214844]), (-5.9443206787109375, -2.9721603393554688, [-2.8180999755859375, -3.126220703125]), (-6.190093994140625, -3.0950469970703125, [-3.45208740234375, -2.738006591796875]), (-7.5391387939453125, -3.7695693969726562, [-3.9566802978515625, -3.58245849609375])]",354823168,gpt2-medium
A hand grenade is a,weapon.,hand grenade,weapon,12,"[(-9.631378173828125, -4.8156890869140625, [-3.8061904907226562, -5.825187683105469]), (-9.022468566894531, -4.511234283447266, [-3.139129638671875, -5.883338928222656]), (-8.555984497070312, -4.277992248535156, [-2.7210693359375, -5.8349151611328125]), (-7.910881042480469, -3.9554405212402344, [-3.3198699951171875, -4.591011047363281]), (-7.076995849609375, -3.5384979248046875, [-2.8168182373046875, -4.2601776123046875])]",354823168,gpt2-medium
An atom bomb is a,weapon.,Atom bomb,weapon,13,"[(-7.490287780761719, -3.7451438903808594, [-3.2712478637695312, -4.2190399169921875]), (-5.949623107910156, -2.974811553955078, [-2.7375106811523438, -3.2121124267578125]), (-7.104637145996094, -3.552318572998047, [-3.1629257202148438, -3.94171142578125]), (-7.477607727050781, -3.7388038635253906, [-2.7571563720703125, -4.720451354980469]), (-6.7747650146484375, -3.3873825073242188, [-3.5812149047851562, -3.1935501098632812])]",354823168,gpt2-medium
A bayonet is a,weapon.,bayonet,weapon,14,"[(-8.234519958496094, -4.117259979248047, [-3.4722671508789062, -4.7622528076171875]), (-8.31601333618164, -4.15800666809082, [-3.4933853149414062, -4.822628021240234]), (-8.16351318359375, -4.081756591796875, [-2.59747314453125, -5.5660400390625]), (-8.049430847167969, -4.024715423583984, [-3.159423828125, -4.890007019042969]), (-7.972923278808594, -3.986461639404297, [-2.5653305053710938, -5.4075927734375])]",354823168,gpt2-medium
A spear is a,weapon.,spear,weapon,15,"[(-6.238883972167969, -3.1194419860839844, [-2.09808349609375, -4.140800476074219]), (-6.3831634521484375, -3.1915817260742188, [-2.457305908203125, -3.9258575439453125]), (-5.906059265136719, -2.9530296325683594, [-2.2054519653320312, -3.7006072998046875]), (-5.526329040527344, -2.763164520263672, [-2.0107574462890625, -3.5155715942382812]), (-6.2959747314453125, -3.1479873657226562, [-2.2502517700195312, -4.045722961425781])]",354823168,gpt2-medium
A bazooka is a,weapon.,bazooka,weapon,16,"[(-7.8120880126953125, -3.9060440063476562, [-3.0729522705078125, -4.7391357421875]), (-8.298805236816406, -4.149402618408203, [-2.5189590454101562, -5.77984619140625]), (-8.094680786132812, -4.047340393066406, [-3.0332107543945312, -5.061470031738281]), (-7.511863708496094, -3.755931854248047, [-2.6371078491210938, -4.874755859375]), (-7.6697998046875, -3.83489990234375, [-2.633148193359375, -5.036651611328125])]",354823168,gpt2-medium
A cannon is a,weapon.,cannon,weapon,17,"[(-7.485015869140625, -3.7425079345703125, [-2.78558349609375, -4.699432373046875]), (-8.658267974853516, -4.329133987426758, [-3.0235671997070312, -5.634700775146484]), (-9.269248962402344, -4.634624481201172, [-2.7591476440429688, -6.510101318359375]), (-8.296989440917969, -4.148494720458984, [-3.1349105834960938, -5.162078857421875]), (-9.161361694335938, -4.580680847167969, [-2.8737106323242188, -6.287651062011719])]",354823168,gpt2-medium
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"[(-6.748321533203125, -3.3741607666015625, [-3.1424026489257812, -3.6059188842773438]), (-5.948974609375, -2.9744873046875, [-2.194915771484375, -3.754058837890625]), (-6.93804931640625, -3.469024658203125, [-1.9970474243164062, -4.941001892089844]), (-6.033912658691406, -3.016956329345703, [-2.7827682495117188, -3.2511444091796875]), (-5.1410369873046875, -2.5705184936523438, [-2.1910476684570312, -2.9499893188476562])]",354823168,gpt2-medium
A club is a,weapon.,club,weapon,19,"[(-11.447097778320312, -5.723548889160156, [-9.66632080078125, -1.7807769775390625]), (-10.553836822509766, -5.276918411254883, [-8.642120361328125, -1.9117164611816406]), (-10.50128173828125, -5.250640869140625, [-8.41986083984375, -2.0814208984375]), (-10.98297119140625, -5.491485595703125, [-8.935447692871094, -2.0475234985351562]), (-11.242134094238281, -5.621067047119141, [-9.078376770019531, -2.16375732421875])]",354823168,gpt2-medium
A lance is a,weapon.,lance,weapon,20,"[(-7.0814666748046875, -3.5407333374023438, [-2.7739944458007812, -4.307472229003906]), (-7.177764892578125, -3.5888824462890625, [-2.770061492919922, -4.407703399658203]), (-7.52825927734375, -3.764129638671875, [-2.2122116088867188, -5.316047668457031]), (-9.41842269897461, -4.709211349487305, [-3.018207550048828, -6.400215148925781]), (-8.629837036132812, -4.314918518066406, [-2.898651123046875, -5.7311859130859375])]",354823168,gpt2-medium
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"[(-9.905815124511719, -4.952907562255859, [-5.84912109375, -4.056694030761719]), (-10.541877746582031, -5.270938873291016, [-5.709632873535156, -4.832244873046875]), (-10.933219909667969, -5.466609954833984, [-5.8915252685546875, -5.041694641113281]), (-9.677680969238281, -4.838840484619141, [-6.0394439697265625, -3.6382369995117188]), (-10.756172180175781, -5.378086090087891, [-6.785514831542969, -3.9706573486328125])]",354823168,gpt2-medium
A bullet is a,weapon.,bullet,weapon,22,"[(-6.532554626464844, -3.266277313232422, [-4.043914794921875, -2.4886398315429688]), (-6.841011047363281, -3.4205055236816406, [-4.406929016113281, -2.43408203125]), (-6.138206481933594, -3.069103240966797, [-3.7490768432617188, -2.389129638671875]), (-6.279266357421875, -3.1396331787109375, [-3.9851837158203125, -2.2940826416015625]), (-6.436485290527344, -3.218242645263672, [-3.9565048217773438, -2.47998046875])]",354823168,gpt2-medium
A tomahawk is a,weapon.,tomahawk,weapon,23,"[(-9.418975830078125, -4.7094879150390625, [-3.2741851806640625, -6.1447906494140625]), (-8.618476867675781, -4.309238433837891, [-2.3650665283203125, -6.253410339355469]), (-8.81646728515625, -4.408233642578125, [-2.7890167236328125, -6.0274505615234375]), (-7.823829650878906, -3.911914825439453, [-2.358612060546875, -5.465217590332031]), (-8.379684448242188, -4.189842224121094, [-3.089630126953125, -5.2900543212890625])]",354823168,gpt2-medium
A mortar is a,weapon.,mortar,weapon,24,"[(-7.517280578613281, -3.7586402893066406, [-3.0515289306640625, -4.465751647949219]), (-6.4650421142578125, -3.2325210571289062, [-2.7236404418945312, -3.7414016723632812]), (-7.595100402832031, -3.7975502014160156, [-2.8190231323242188, -4.7760772705078125]), (-8.83551025390625, -4.417755126953125, [-3.2519149780273438, -5.583595275878906]), (-6.300849914550781, -3.1504249572753906, [-3.3236770629882812, -2.9771728515625])]",354823168,gpt2-medium
An arrow is a,weapon.,arrow,weapon,25,"[(-7.096466064453125, -3.5482330322265625, [-3.4656524658203125, -3.6308135986328125]), (-7.4798736572265625, -3.7399368286132812, [-4.0437774658203125, -3.43609619140625]), (-6.761688232421875, -3.3808441162109375, [-4.1235504150390625, -2.6381378173828125]), (-4.9529571533203125, -2.4764785766601562, [-2.8707733154296875, -2.082183837890625]), (-7.008811950683594, -3.504405975341797, [-4.599372863769531, -2.4094390869140625])]",354823168,gpt2-medium
A blackjack is a,weapon.,blackjack,weapon,26,"[(-11.495567321777344, -5.747783660888672, [-7.5819549560546875, -3.9136123657226562]), (-12.832298278808594, -6.416149139404297, [-8.408454895019531, -4.4238433837890625]), (-11.345138549804688, -5.672569274902344, [-7.945159912109375, -3.3999786376953125]), (-11.999885559082031, -5.999942779541016, [-7.425392150878906, -4.574493408203125]), (-12.700202941894531, -6.350101470947266, [-8.949378967285156, -3.750823974609375])]",354823168,gpt2-medium
A tank is a,weapon.,tank,weapon,27,"[(-9.037521362304688, -4.518760681152344, [-4.6551971435546875, -4.38232421875]), (-6.987403869628906, -3.493701934814453, [-4.762519836425781, -2.224884033203125]), (-8.007270812988281, -4.003635406494141, [-5.235626220703125, -2.7716445922851562]), (-7.979728698730469, -3.9898643493652344, [-5.5057525634765625, -2.4739761352539062]), (-8.690559387207031, -4.345279693603516, [-5.536003112792969, -3.1545562744140625])]",354823168,gpt2-medium
Teargas is a,weapon.,teargas,weapon,28,"[(-7.897056579589844, -3.948528289794922, [-4.8389892578125, -3.0580673217773438]), (-10.044334411621094, -5.022167205810547, [-6.2646026611328125, -3.7797317504882812]), (-8.079524993896484, -4.039762496948242, [-5.214561462402344, -2.8649635314941406]), (-8.619140625, -4.3095703125, [-5.4051666259765625, -3.2139739990234375]), (-8.759056091308594, -4.379528045654297, [-5.098411560058594, -3.66064453125])]",354823168,gpt2-medium
A missile is a,weapon.,missile,weapon,29,"[(-4.8966217041015625, -2.4483108520507812, [-2.70159912109375, -2.1950225830078125]), (-5.920005798339844, -2.960002899169922, [-2.8347854614257812, -3.0852203369140625]), (-6.5208282470703125, -3.2604141235351562, [-2.4452056884765625, -4.07562255859375]), (-5.2458648681640625, -2.6229324340820312, [-1.8783187866210938, -3.3675460815429688]), (-7.903282165527344, -3.951641082763672, [-3.421417236328125, -4.481864929199219])]",354823168,gpt2-medium
A whip is a,weapon.,whip,weapon,30,"[(-6.889564514160156, -3.444782257080078, [-3.6664810180664062, -3.22308349609375]), (-7.128486633300781, -3.5642433166503906, [-4.277496337890625, -2.8509902954101562]), (-8.496994018554688, -4.248497009277344, [-4.854156494140625, -3.6428375244140625]), (-8.076171875, -4.0380859375, [-4.59918212890625, -3.47698974609375]), (-7.887603759765625, -3.9438018798828125, [-4.734214782714844, -3.1533889770507812])]",354823168,gpt2-medium
An ice pick is a,weapon.,ice pick,weapon,31,"[(-6.009483337402344, -3.004741668701172, [-3.0231781005859375, -2.9863052368164062]), (-7.7873687744140625, -3.8936843872070312, [-3.1546096801757812, -4.632759094238281]), (-7.691825866699219, -3.8459129333496094, [-2.8672714233398438, -4.824554443359375]), (-7.81597900390625, -3.907989501953125, [-3.2506103515625, -4.56536865234375]), (-7.681831359863281, -3.8409156799316406, [-3.514739990234375, -4.167091369628906])]",354823168,gpt2-medium
A hatchet is a,weapon.,hatchet,weapon,32,"[(-6.994804382324219, -3.4974021911621094, [-3.8948287963867188, -3.0999755859375]), (-5.574821472167969, -2.7874107360839844, [-2.7062454223632812, -2.8685760498046875]), (-7.077217102050781, -3.5386085510253906, [-2.1625595092773438, -4.9146575927734375]), (-6.5557861328125, -3.27789306640625, [-3.267791748046875, -3.287994384765625]), (-6.818328857421875, -3.4091644287109375, [-2.583648681640625, -4.23468017578125])]",354823168,gpt2-medium
A slingshot is a,weapon.,slingshot,weapon,33,"[(-8.710350036621094, -4.355175018310547, [-3.8214569091796875, -4.888893127441406]), (-9.063888549804688, -4.531944274902344, [-3.3135833740234375, -5.75030517578125]), (-9.095802307128906, -4.547901153564453, [-4.064697265625, -5.031105041503906]), (-6.69793701171875, -3.348968505859375, [-2.9848861694335938, -3.7130508422851562]), (-8.844345092773438, -4.422172546386719, [-3.4105148315429688, -5.433830261230469])]",354823168,gpt2-medium
A fist is a,weapon.,fist,weapon,34,"[(-6.013641357421875, -3.0068206787109375, [-4.015449523925781, -1.9981918334960938]), (-7.152244567871094, -3.576122283935547, [-5.283988952636719, -1.868255615234375]), (-6.213287353515625, -3.1066436767578125, [-4.1852264404296875, -2.0280609130859375]), (-5.797798156738281, -2.8988990783691406, [-3.961029052734375, -1.8367691040039062]), (-6.210479736328125, -3.1052398681640625, [-4.3313140869140625, -1.8791656494140625])]",354823168,gpt2-medium
An axe is a,weapon.,axe,weapon,35,"[(-6.306632995605469, -3.1533164978027344, [-2.1799468994140625, -4.126686096191406]), (-4.699745178222656, -2.349872589111328, [-2.2137527465820312, -2.485992431640625]), (-6.2008819580078125, -3.1004409790039062, [-2.4668045043945312, -3.7340774536132812]), (-6.15283203125, -3.076416015625, [-2.4498977661132812, -3.7029342651367188]), (-6.513587951660156, -3.256793975830078, [-2.0057907104492188, -4.5077972412109375])]",354823168,gpt2-medium
A bow is a,weapon.,bow,weapon,36,"[(-7.202186584472656, -3.601093292236328, [-3.39239501953125, -3.8097915649414062]), (-6.776786804199219, -3.3883934020996094, [-3.3042831420898438, -3.472503662109375]), (-6.9633331298828125, -3.4816665649414062, [-2.9755783081054688, -3.9877548217773438]), (-6.769775390625, -3.3848876953125, [-3.111785888671875, -3.657989501953125]), (-9.472991943359375, -4.7364959716796875, [-4.835968017578125, -4.63702392578125])]",354823168,gpt2-medium
A razor is a,weapon.,razor,weapon,37,"[(-7.561065673828125, -3.7805328369140625, [-4.1562957763671875, -3.4047698974609375]), (-8.370018005371094, -4.185009002685547, [-4.6245574951171875, -3.7454605102539062]), (-8.177215576171875, -4.0886077880859375, [-4.409858703613281, -3.7673568725585938]), (-8.210487365722656, -4.105243682861328, [-4.083732604980469, -4.1267547607421875]), (-9.131507873535156, -4.565753936767578, [-4.9692230224609375, -4.162284851074219])]",354823168,gpt2-medium
A razor blade is a,weapon.,razor blade,weapon,38,"[(-8.25128173828125, -4.125640869140625, [-3.8220596313476562, -4.429222106933594]), (-7.480690002441406, -3.740345001220703, [-2.946807861328125, -4.533882141113281]), (-7.511268615722656, -3.755634307861328, [-4.1738128662109375, -3.3374557495117188]), (-6.504852294921875, -3.2524261474609375, [-3.0862274169921875, -3.4186248779296875]), (-7.5016326904296875, -3.7508163452148438, [-3.7521591186523438, -3.7494735717773438])]",354823168,gpt2-medium
A rocket is a,weapon.,rocket,weapon,39,"[(-7.3994598388671875, -3.6997299194335938, [-2.9461135864257812, -4.453346252441406]), (-7.716438293457031, -3.8582191467285156, [-4.052642822265625, -3.6637954711914062]), (-9.237316131591797, -4.618658065795898, [-3.7926712036132812, -5.444644927978516]), (-6.520317077636719, -3.2601585388183594, [-2.8379440307617188, -3.682373046875]), (-7.487037658691406, -3.743518829345703, [-4.254981994628906, -3.2320556640625])]",354823168,gpt2-medium
A judo is a,weapon.,judo,weapon,40,"[(-8.863250732421875, -4.4316253662109375, [-5.367362976074219, -3.4958877563476562]), (-7.850189208984375, -3.9250946044921875, [-5.106285095214844, -2.7439041137695312]), (-8.25946044921875, -4.129730224609375, [-5.284515380859375, -2.974945068359375]), (-8.922836303710938, -4.461418151855469, [-6.372276306152344, -2.5505599975585938]), (-8.376579284667969, -4.188289642333984, [-5.799461364746094, -2.577117919921875])]",354823168,gpt2-medium
