preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A cannon is a,weapon.,cannon,weapon,17,"[(-4.544397354125977, -2.2721986770629883, [-4.523780822753906, -0.020616531372070312]), (-4.468450546264648, -2.234225273132324, [-4.426593780517578, -0.04185676574707031]), (-2.821931838989258, -1.410965919494629, [-2.7682132720947266, -0.05371856689453125]), (-4.305732727050781, -2.1528663635253906, [-4.26671028137207, -0.03902244567871094]), (-1.3289718627929688, -0.6644859313964844, [-1.2102012634277344, -0.11877059936523438])]",124697433,roberta-base
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"[(-2.7992849349975586, -1.3996424674987793, [-2.7336931228637695, -0.06559181213378906]), (-2.9684934616088867, -1.4842467308044434, [-2.9024763107299805, -0.06601715087890625]), (-2.6116676330566406, -1.3058338165283203, [-2.5052967071533203, -0.10637092590332031]), (-3.4530296325683594, -1.7265148162841797, [-3.4025707244873047, -0.05045890808105469]), (-1.8821964263916016, -0.9410982131958008, [-1.749002456665039, -0.1331939697265625])]",124697433,roberta-base
A club is a,weapon.,club,weapon,19,"[(-11.667706489562988, -5.833853244781494, [-11.634331703186035, -0.033374786376953125]), (-8.672479629516602, -4.336239814758301, [-8.633338928222656, -0.03914070129394531]), (-12.575981140136719, -6.287990570068359, [-12.503231048583984, -0.07275009155273438]), (-9.572583198547363, -4.786291599273682, [-9.526408195495605, -0.04617500305175781]), (-9.462288856506348, -4.731144428253174, [-9.420687675476074, -0.04160118103027344])]",124697433,roberta-base
A lance is a,weapon.,lance,weapon,20,"[(-3.3540401458740234, -1.6770200729370117, [-3.2887001037597656, -0.06534004211425781]), (-5.020827293395996, -2.510413646697998, [-4.983969688415527, -0.03685760498046875]), (-2.271615982055664, -1.135807991027832, [-2.2158775329589844, -0.05573844909667969]), (-5.063163757324219, -2.5315818786621094, [-4.972627639770508, -0.09053611755371094]), (-4.441965103149414, -2.220982551574707, [-4.107324600219727, -0.3346405029296875])]",124697433,roberta-base
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"[(-6.781761169433594, -3.390880584716797, [-6.721099853515625, -0.06066131591796875]), (-4.322263717651367, -2.1611318588256836, [-4.2674102783203125, -0.05485343933105469]), (-4.917099952697754, -2.458549976348877, [-4.867369651794434, -0.04973030090332031]), (-4.454671859741211, -2.2273359298706055, [-4.388996124267578, -0.06567573547363281]), (-5.199612617492676, -2.599806308746338, [-5.159541130065918, -0.04007148742675781])]",124697433,roberta-base
A bullet is a,weapon.,bullet,weapon,22,"[(-3.7778663635253906, -1.8889331817626953, [-3.7051620483398438, -0.07270431518554688]), (-4.1309099197387695, -2.0654549598693848, [-4.079400062561035, -0.051509857177734375]), (-6.028398513793945, -3.0141992568969727, [-5.976284027099609, -0.05211448669433594]), (-6.327889442443848, -3.163944721221924, [-6.291977882385254, -0.03591156005859375]), (-4.659137725830078, -2.329568862915039, [-4.635969161987305, -0.023168563842773438])]",124697433,roberta-base
A tomahawk is a,weapon.,tomahawk,weapon,23,"[(-2.795729637145996, -1.397864818572998, [-2.7266416549682617, -0.06908798217773438]), (-3.659759521484375, -1.8298797607421875, [-3.563211441040039, -0.09654808044433594]), (-4.037769317626953, -2.0188846588134766, [-3.9397430419921875, -0.09802627563476562]), (-4.2865095138549805, -2.1432547569274902, [-4.262434959411621, -0.024074554443359375]), (-3.9374122619628906, -1.9687061309814453, [-3.8916568756103516, -0.04575538635253906])]",124697433,roberta-base
A mortar is a,weapon.,mortar,weapon,24,"[(-9.272252082824707, -4.6361260414123535, [-9.248381614685059, -0.023870468139648438]), (-4.018665313720703, -2.0093326568603516, [-3.9860076904296875, -0.032657623291015625]), (-4.417157173156738, -2.208578586578369, [-4.313601493835449, -0.10355567932128906]), (-7.569755554199219, -3.7848777770996094, [-7.522411346435547, -0.047344207763671875]), (-4.7342729568481445, -2.3671364784240723, [-4.688094139099121, -0.04617881774902344])]",124697433,roberta-base
An arrow is a,weapon.,arrow,weapon,25,"[(-6.12856388092041, -3.064281940460205, [-6.088418006896973, -0.0401458740234375]), (-3.951958656311035, -1.9759793281555176, [-3.891249656677246, -0.06070899963378906]), (-5.882208824157715, -2.9411044120788574, [-5.867783546447754, -0.014425277709960938]), (-5.818478584289551, -2.9092392921447754, [-5.778790473937988, -0.0396881103515625]), (-4.4878435134887695, -2.2439217567443848, [-4.425351142883301, -0.06249237060546875])]",124697433,roberta-base
A blackjack is a,weapon.,blackjack,weapon,26,"[(-4.945967674255371, -2.4729838371276855, [-4.898001670837402, -0.04796600341796875]), (-5.353076934814453, -2.6765384674072266, [-5.297945022583008, -0.05513191223144531]), (-4.718777656555176, -2.359388828277588, [-4.608277320861816, -0.11050033569335938]), (-6.5642008781433105, -3.2821004390716553, [-6.540311336517334, -0.023889541625976562]), (-2.2824039459228516, -1.1412019729614258, [-2.236003875732422, -0.04640007019042969])]",124697433,roberta-base
A tank is a,weapon.,tank,weapon,27,"[(-6.130658149719238, -3.065329074859619, [-6.026349067687988, -0.10430908203125]), (-5.850247383117676, -2.925123691558838, [-5.717495918273926, -0.13275146484375]), (-6.435632705688477, -3.2178163528442383, [-6.397605895996094, -0.03802680969238281]), (-5.985387802124023, -2.9926939010620117, [-5.911079406738281, -0.07430839538574219]), (-7.627237319946289, -3.8136186599731445, [-7.472970962524414, -0.154266357421875])]",124697433,roberta-base
Teargas is a,weapon.,teargas,weapon,28,"[(-5.558627128601074, -2.779313564300537, [-5.387213706970215, -0.17141342163085938]), (-4.5798139572143555, -2.2899069786071777, [-4.401057243347168, -0.1787567138671875]), (-4.433865547180176, -2.216932773590088, [-4.220084190368652, -0.21378135681152344]), (-5.113433837890625, -2.5567169189453125, [-4.961051940917969, -0.15238189697265625]), (-5.41670036315918, -2.70835018157959, [-5.313304901123047, -0.10339546203613281])]",124697433,roberta-base
A missile is a,weapon.,missile,weapon,29,"[(-2.340555191040039, -1.1702775955200195, [-2.2806930541992188, -0.05986213684082031]), (-2.735201835632324, -1.367600917816162, [-2.650649070739746, -0.08455276489257812]), (-2.4722976684570312, -1.2361488342285156, [-2.379415512084961, -0.09288215637207031]), (-2.9523496627807617, -1.4761748313903809, [-2.9208574295043945, -0.03149223327636719]), (-2.741887092590332, -1.370943546295166, [-2.6887521743774414, -0.053134918212890625])]",124697433,roberta-base
A whip is a,weapon.,whip,weapon,30,"[(-6.981045722961426, -3.490522861480713, [-6.936108589172363, -0.0449371337890625]), (-5.669598579406738, -2.834799289703369, [-5.628054618835449, -0.04154396057128906]), (-5.913921356201172, -2.956960678100586, [-5.857387542724609, -0.0565338134765625]), (-3.819483757019043, -1.9097418785095215, [-3.765059471130371, -0.054424285888671875]), (-6.229559898376465, -3.1147799491882324, [-6.191906929016113, -0.03765296936035156])]",124697433,roberta-base
An ice pick is a,weapon.,ice pick,weapon,31,"[(-2.780156135559082, -1.390078067779541, [-2.710360527038574, -0.06979560852050781]), (-4.496216773986816, -2.248108386993408, [-4.430621147155762, -0.06559562683105469]), (-4.087360382080078, -2.043680191040039, [-3.964712142944336, -0.12264823913574219]), (-4.820760726928711, -2.4103803634643555, [-4.759716033935547, -0.06104469299316406]), (-4.839460372924805, -2.4197301864624023, [-4.714406967163086, -0.12505340576171875])]",124697433,roberta-base
A hatchet is a,weapon.,hatchet,weapon,32,"[(-2.1391496658325195, -1.0695748329162598, [-2.113633155822754, -0.025516510009765625]), (-2.7637853622436523, -1.3818926811218262, [-2.6869287490844727, -0.07685661315917969]), (-3.527585029602051, -1.7637925148010254, [-3.5114526748657227, -0.016132354736328125]), (-1.2909660339355469, -0.6454830169677734, [-1.2342262268066406, -0.05673980712890625]), (-1.959035873413086, -0.979517936706543, [-1.8949871063232422, -0.06404876708984375])]",124697433,roberta-base
A slingshot is a,weapon.,slingshot,weapon,33,"[(-5.135439872741699, -2.5677199363708496, [-5.1099653244018555, -0.02547454833984375]), (-2.766058921813965, -1.3830294609069824, [-2.645289421081543, -0.12076950073242188]), (-3.685314178466797, -1.8426570892333984, [-3.5661582946777344, -0.1191558837890625]), (-2.6184749603271484, -1.3092374801635742, [-2.5994739532470703, -0.019001007080078125]), (-2.155426025390625, -1.0777130126953125, [-2.0775070190429688, -0.07791900634765625])]",124697433,roberta-base
A fist is a,weapon.,fist,weapon,34,"[(-6.018502235412598, -3.009251117706299, [-5.866499900817871, -0.15200233459472656]), (-6.344646453857422, -3.172323226928711, [-6.30450439453125, -0.040142059326171875]), (-4.000798225402832, -2.000399112701416, [-3.9405717849731445, -0.0602264404296875]), (-4.729974746704102, -2.364987373352051, [-4.692657470703125, -0.03731727600097656]), (-7.0933122634887695, -3.5466561317443848, [-7.055489540100098, -0.037822723388671875])]",124697433,roberta-base
An axe is a,weapon.,axe,weapon,35,"[(-3.296630859375, -1.6483154296875, [-3.1948013305664062, -0.10182952880859375]), (-1.6852092742919922, -0.8426046371459961, [-1.5577316284179688, -0.12747764587402344]), (-1.0013904571533203, -0.5006952285766602, [-0.9359989166259766, -0.06539154052734375]), (-3.063584327697754, -1.531792163848877, [-3.025679588317871, -0.03790473937988281]), (-2.103567123413086, -1.051783561706543, [-2.0647239685058594, -0.03884315490722656])]",124697433,roberta-base
A bow is a,weapon.,bow,weapon,36,"[(-4.226508140563965, -2.1132540702819824, [-4.133530616760254, -0.09297752380371094]), (-8.386689186096191, -4.193344593048096, [-8.350419044494629, -0.0362701416015625]), (-3.215045928955078, -1.607522964477539, [-3.1266708374023438, -0.08837509155273438]), (-2.552591323852539, -1.2762956619262695, [-2.5286617279052734, -0.023929595947265625]), (-2.9004344940185547, -1.4502172470092773, [-2.850889205932617, -0.0495452880859375])]",124697433,roberta-base
A razor is a,weapon.,razor,weapon,37,"[(-2.056467056274414, -1.028233528137207, [-1.9444046020507812, -0.11206245422363281]), (-3.407154083251953, -1.7035770416259766, [-3.389812469482422, -0.01734161376953125]), (-1.9362249374389648, -0.9681124687194824, [-1.8859224319458008, -0.05030250549316406]), (-4.208386421203613, -2.1041932106018066, [-4.151797294616699, -0.05658912658691406]), (-3.8845958709716797, -1.9422979354858398, [-3.835905075073242, -0.0486907958984375])]",124697433,roberta-base
A razor blade is a,weapon.,razor blade,weapon,38,"[(-2.523599624633789, -1.2617998123168945, [-2.4535884857177734, -0.07001113891601562]), (-2.3547773361206055, -1.1773886680603027, [-2.3089818954467773, -0.045795440673828125]), (-2.1921348571777344, -1.0960674285888672, [-2.137836456298828, -0.05429840087890625]), (-2.8591623306274414, -1.4295811653137207, [-2.8257551193237305, -0.03340721130371094]), (-4.387388229370117, -2.1936941146850586, [-4.355447769165039, -0.031940460205078125])]",124697433,roberta-base
A rocket is a,weapon.,rocket,weapon,39,"[(-6.381834983825684, -3.190917491912842, [-6.128205299377441, -0.2536296844482422]), (-5.508933067321777, -2.7544665336608887, [-5.433295249938965, -0.0756378173828125]), (-6.2360334396362305, -3.1180167198181152, [-6.176602363586426, -0.05943107604980469]), (-8.46717357635498, -4.23358678817749, [-8.229023933410645, -0.23814964294433594]), (-5.150387763977051, -2.5751938819885254, [-5.119278907775879, -0.031108856201171875])]",124697433,roberta-base
A judo is a,weapon.,judo,weapon,40,"[(-4.054734230041504, -2.027367115020752, [-3.9825048446655273, -0.07222938537597656]), (-4.865154266357422, -2.432577133178711, [-4.785440444946289, -0.07971382141113281]), (-5.118083953857422, -2.559041976928711, [-4.80247688293457, -0.31560707092285156]), (-5.197615623474121, -2.5988078117370605, [-5.148980140686035, -0.04863548278808594]), (-4.335042953491211, -2.1675214767456055, [-4.2344818115234375, -0.10056114196777344])]",124697433,roberta-base
A stick is a,weapon.,stick,weapon,41,"[(-3.5807151794433594, -1.7903575897216797, [-3.553762435913086, -0.026952743530273438]), (-6.817452430725098, -3.408726215362549, [-6.7495927810668945, -0.06785964965820312]), (-4.93467903137207, -2.467339515686035, [-4.889432907104492, -0.045246124267578125]), (-3.5348968505859375, -1.7674484252929688, [-3.515859603881836, -0.019037246704101562]), (-5.170733451843262, -2.585366725921631, [-5.13796329498291, -0.03277015686035156])]",124697433,roberta-base
A poison is a,weapon.,poison,weapon,42,"[(-5.405709266662598, -2.702854633331299, [-5.378680229187012, -0.027029037475585938]), (-6.550909996032715, -3.2754549980163574, [-6.492079734802246, -0.05883026123046875]), (-5.161449432373047, -2.5807247161865234, [-5.12580680847168, -0.03564262390136719]), (-6.250933647155762, -3.125466823577881, [-6.21584415435791, -0.03508949279785156]), (-5.92282772064209, -2.961413860321045, [-5.892451286315918, -0.030376434326171875])]",124697433,roberta-base
A rock is a,weapon.,rock,weapon,43,"[(-7.636353492736816, -3.818176746368408, [-7.6012163162231445, -0.035137176513671875]), (-9.914583206176758, -4.957291603088379, [-9.871421813964844, -0.04316139221191406]), (-4.951220512390137, -2.4756102561950684, [-4.897540092468262, -0.053680419921875]), (-8.05385971069336, -4.02692985534668, [-8.026779174804688, -0.027080535888671875]), (-8.619209289550781, -4.309604644775391, [-8.578886032104492, -0.04032325744628906])]",124697433,roberta-base
A stone is a,weapon.,stone,weapon,44,"[(-5.9543046951293945, -2.9771523475646973, [-5.935263633728027, -0.019041061401367188]), (-5.4281158447265625, -2.7140579223632812, [-5.359859466552734, -0.06825637817382812]), (-6.787671089172363, -3.3938355445861816, [-6.7223920822143555, -0.06527900695800781]), (-7.760018348693848, -3.880009174346924, [-7.727160453796387, -0.03285789489746094]), (-7.803557395935059, -3.9017786979675293, [-7.7057085037231445, -0.09784889221191406])]",124697433,roberta-base
Gas is a,weapon.,gas,weapon,45,"[(-3.8022937774658203, -1.9011468887329102, [-3.7351951599121094, -0.06709861755371094]), (-4.491280555725098, -2.245640277862549, [-4.237286567687988, -0.2539939880371094]), (-5.267770767211914, -2.633885383605957, [-4.7701921463012695, -0.49757862091064453]), (-5.580737113952637, -2.7903685569763184, [-5.234967231750488, -0.34576988220214844]), (-5.620598793029785, -2.8102993965148926, [-5.388693809509277, -0.2319049835205078])]",124697433,roberta-base
A chain is a,weapon.,chain,weapon,46,"[(-6.587294578552246, -3.293647289276123, [-6.491612434387207, -0.09568214416503906]), (-6.862421989440918, -3.431210994720459, [-6.683484077453613, -0.1789379119873047]), (-7.054716110229492, -3.527358055114746, [-7.004039764404297, -0.05067634582519531]), (-6.574271202087402, -3.287135601043701, [-6.543059349060059, -0.03121185302734375]), (-6.248696327209473, -3.1243481636047363, [-6.215134620666504, -0.03356170654296875])]",124697433,roberta-base
A scissor is a,weapon.,scissor,weapon,47,"[(-5.109889030456543, -2.5549445152282715, [-5.072312355041504, -0.03757667541503906]), (-6.340266227722168, -3.170133113861084, [-6.2774858474731445, -0.06278038024902344]), (-2.821011543273926, -1.410505771636963, [-2.740656852722168, -0.08035469055175781]), (-5.758713722229004, -2.879356861114502, [-5.7270307540893555, -0.03168296813964844]), (-5.61832332611084, -2.80916166305542, [-5.32619571685791, -0.2921276092529297])]",124697433,roberta-base
A brick is a,weapon.,brick,weapon,48,"[(-9.210418701171875, -4.6052093505859375, [-9.172521591186523, -0.03789710998535156]), (-8.948450088500977, -4.474225044250488, [-8.935558319091797, -0.012891769409179688]), (-10.560787200927734, -5.280393600463867, [-10.410598754882812, -0.15018844604492188]), (-10.220613479614258, -5.110306739807129, [-10.197206497192383, -0.023406982421875]), (-7.358546257019043, -3.6792731285095215, [-7.31685733795166, -0.04168891906738281])]",124697433,roberta-base
