preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
An ottoman is a type of,furniture.,ottoman,furniture,25,"[(-11.00112533569336, -5.50056266784668, [-7.850902557373047, -3.1502227783203125]), (-9.835430145263672, -4.917715072631836, [-7.579856872558594, -2.255573272705078]), (-10.996150970458984, -5.498075485229492, [-8.68729019165039, -2.3088607788085938]), (-10.284954071044922, -5.142477035522461, [-8.075828552246094, -2.209125518798828]), (-11.232135772705078, -5.616067886352539, [-8.177654266357422, -3.0544815063476562])]",81912576,distilgpt2
A footstool is a type of,furniture.,footstool,furniture,26,"[(-10.158126831054688, -5.079063415527344, [-7.246513366699219, -2.9116134643554688]), (-10.820655822753906, -5.410327911376953, [-7.3188934326171875, -3.5017623901367188]), (-9.153495788574219, -4.576747894287109, [-6.559059143066406, -2.5944366455078125]), (-10.17892074584961, -5.089460372924805, [-7.700923919677734, -2.477996826171875]), (-12.764724731445312, -6.382362365722656, [-8.517059326171875, -4.2476654052734375])]",81912576,distilgpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,"[(-9.509162902832031, -4.754581451416016, [-6.691215515136719, -2.8179473876953125]), (-8.691997528076172, -4.345998764038086, [-6.682239532470703, -2.0097579956054688]), (-10.58688735961914, -5.29344367980957, [-6.591621398925781, -3.9952659606933594]), (-6.7066802978515625, -3.3533401489257812, [-4.545135498046875, -2.1615447998046875]), (-8.286468505859375, -4.1432342529296875, [-6.7415618896484375, -1.5449066162109375])]",81912576,distilgpt2
A china closet is a type of,furniture.,china closet,furniture,28,"[(-8.291400909423828, -4.145700454711914, [-5.136104583740234, -3.1552963256835938]), (-8.827659606933594, -4.413829803466797, [-5.323081970214844, -3.50457763671875]), (-7.991107940673828, -3.995553970336914, [-5.311100006103516, -2.6800079345703125]), (-8.673274993896484, -4.336637496948242, [-4.983959197998047, -3.6893157958984375]), (-7.46002197265625, -3.730010986328125, [-5.029632568359375, -2.430389404296875])]",81912576,distilgpt2
A bench is a type of,furniture.,bench,furniture,29,"[(-8.82840347290039, -4.414201736450195, [-6.503749847412109, -2.3246536254882812]), (-9.17221450805664, -4.58610725402832, [-6.2537689208984375, -2.918445587158203]), (-9.158939361572266, -4.579469680786133, [-7.000606536865234, -2.1583328247070312]), (-9.644817352294922, -4.822408676147461, [-6.787372589111328, -2.8574447631835938]), (-11.13637924194336, -5.56818962097168, [-8.133399963378906, -3.002979278564453])]",81912576,distilgpt2
A buffet is a type of,furniture.,buffet,furniture,30,"[(-9.298583984375, -4.6492919921875, [-6.7925872802734375, -2.5059967041015625]), (-11.794784545898438, -5.897392272949219, [-7.686668395996094, -4.108116149902344]), (-11.14621353149414, -5.57310676574707, [-8.370002746582031, -2.7762107849121094]), (-11.289844512939453, -5.644922256469727, [-8.947158813476562, -2.3426856994628906]), (-11.041156768798828, -5.520578384399414, [-7.957073211669922, -3.0840835571289062])]",81912576,distilgpt2
A lamp is a type of,furniture.,lamp,furniture,31,"[(-9.189231872558594, -4.594615936279297, [-6.595741271972656, -2.5934906005859375]), (-10.686302185058594, -5.343151092529297, [-7.870155334472656, -2.8161468505859375]), (-7.982784271240234, -3.991392135620117, [-5.657123565673828, -2.3256607055664062]), (-9.459709167480469, -4.729854583740234, [-6.97052001953125, -2.4891891479492188]), (-11.342281341552734, -5.671140670776367, [-7.458667755126953, -3.8836135864257812])]",81912576,distilgpt2
A stool is a type of,furniture.,stool,furniture,32,"[(-12.648487091064453, -6.324243545532227, [-9.811527252197266, -2.8369598388671875]), (-10.857528686523438, -5.428764343261719, [-8.51595687866211, -2.341571807861328]), (-11.746101379394531, -5.873050689697266, [-9.002830505371094, -2.7432708740234375]), (-11.48604965209961, -5.743024826049805, [-8.60641860961914, -2.8796310424804688]), (-13.639114379882812, -6.819557189941406, [-9.764389038085938, -3.874725341796875])]",81912576,distilgpt2
A hassock is a type of,furniture.,hassock,furniture,33,"[(-10.35318374633789, -5.176591873168945, [-7.640110015869141, -2.71307373046875]), (-10.127986907958984, -5.063993453979492, [-7.775665283203125, -2.3523216247558594]), (-11.048320770263672, -5.524160385131836, [-7.665447235107422, -3.38287353515625]), (-9.243865966796875, -4.6219329833984375, [-6.06036376953125, -3.183502197265625]), (-9.893062591552734, -4.946531295776367, [-6.953952789306641, -2.9391098022460938])]",81912576,distilgpt2
A drawer is a type of,furniture.,drawer,furniture,34,"[(-7.795459747314453, -3.8977298736572266, [-5.448925018310547, -2.3465347290039062]), (-7.593482971191406, -3.796741485595703, [-5.3094024658203125, -2.2840805053710938]), (-6.7752685546875, -3.38763427734375, [-4.500114440917969, -2.2751541137695312]), (-8.12826919555664, -4.06413459777832, [-5.874568939208984, -2.2537002563476562]), (-7.811149597167969, -3.9055747985839844, [-5.238273620605469, -2.5728759765625])]",81912576,distilgpt2
A piano is a type of,furniture.,piano,furniture,35,"[(-9.157726287841797, -4.578863143920898, [-7.486438751220703, -1.6712875366210938]), (-9.320446014404297, -4.660223007202148, [-7.482021331787109, -1.8384246826171875]), (-9.589763641357422, -4.794881820678711, [-7.548332214355469, -2.041431427001953]), (-9.390968322753906, -4.695484161376953, [-7.260688781738281, -2.130279541015625]), (-10.525283813476562, -5.262641906738281, [-7.4291534423828125, -3.09613037109375])]",81912576,distilgpt2
A cushion is a type of,furniture.,cushion,furniture,36,"[(-9.247360229492188, -4.623680114746094, [-7.032192230224609, -2.215167999267578]), (-10.173385620117188, -5.086692810058594, [-7.783355712890625, -2.3900299072265625]), (-10.322761535644531, -5.161380767822266, [-7.5733795166015625, -2.7493820190429688]), (-9.700702667236328, -4.850351333618164, [-6.166530609130859, -3.5341720581054688]), (-9.423168182373047, -4.711584091186523, [-6.380287170410156, -3.0428810119628906])]",81912576,distilgpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"[(-8.770675659179688, -4.385337829589844, [-5.5652008056640625, -3.205474853515625]), (-8.50454330444336, -4.25227165222168, [-5.2545623779296875, -3.249980926513672]), (-10.258392333984375, -5.1291961669921875, [-5.741340637207031, -4.517051696777344]), (-10.813404083251953, -5.406702041625977, [-7.2575836181640625, -3.5558204650878906]), (-9.872173309326172, -4.936086654663086, [-6.337749481201172, -3.534423828125])]",81912576,distilgpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"[(-11.293144226074219, -5.646572113037109, [-9.151969909667969, -2.14117431640625]), (-10.309097290039062, -5.154548645019531, [-7.930938720703125, -2.3781585693359375]), (-12.175125122070312, -6.087562561035156, [-9.963905334472656, -2.2112197875976562]), (-9.896678924560547, -4.948339462280273, [-7.516838073730469, -2.379840850830078]), (-8.601154327392578, -4.300577163696289, [-6.796001434326172, -1.8051528930664062])]",81912576,distilgpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,"[(-8.856861114501953, -4.428430557250977, [-6.524646759033203, -2.33221435546875]), (-8.923076629638672, -4.461538314819336, [-6.494174957275391, -2.4289016723632812]), (-9.028499603271484, -4.514249801635742, [-6.664440155029297, -2.3640594482421875]), (-10.318416595458984, -5.159208297729492, [-7.575397491455078, -2.7430191040039062]), (-10.013286590576172, -5.006643295288086, [-7.073375701904297, -2.939910888671875])]",81912576,distilgpt2
A stereo is a type of,furniture.,stereo,furniture,40,"[(-11.44564437866211, -5.722822189331055, [-9.264995574951172, -2.1806488037109375]), (-11.597736358642578, -5.798868179321289, [-9.236927032470703, -2.360809326171875]), (-12.385936737060547, -6.192968368530273, [-9.993999481201172, -2.391937255859375]), (-11.313133239746094, -5.656566619873047, [-9.201896667480469, -2.111236572265625]), (-11.556190490722656, -5.778095245361328, [-9.471565246582031, -2.084625244140625])]",81912576,distilgpt2
A mirror is a type of,furniture.,mirror,furniture,41,"[(-10.207149505615234, -5.103574752807617, [-8.472084045410156, -1.7350654602050781]), (-9.821727752685547, -4.910863876342773, [-7.896205902099609, -1.9255218505859375]), (-9.478630065917969, -4.739315032958984, [-7.386577606201172, -2.092052459716797]), (-10.63687515258789, -5.318437576293945, [-8.65439224243164, -1.98248291015625]), (-10.534492492675781, -5.267246246337891, [-7.972415924072266, -2.5620765686035156])]",81912576,distilgpt2
A television is a type of,furniture.,television,furniture,42,"[(-10.136611938476562, -5.068305969238281, [-8.351524353027344, -1.7850875854492188]), (-10.688457489013672, -5.344228744506836, [-8.817935943603516, -1.8705215454101562]), (-10.756385803222656, -5.378192901611328, [-8.967670440673828, -1.7887153625488281]), (-11.796188354492188, -5.898094177246094, [-9.700973510742188, -2.09521484375]), (-9.935050964355469, -4.967525482177734, [-8.317047119140625, -1.6180038452148438])]",81912576,distilgpt2
A bar is a type of,furniture.,bar,furniture,43,"[(-8.754188537597656, -4.377094268798828, [-6.471282958984375, -2.2829055786132812]), (-9.885562896728516, -4.942781448364258, [-7.022716522216797, -2.8628463745117188]), (-8.522960662841797, -4.261480331420898, [-6.412990570068359, -2.1099700927734375]), (-8.424079895019531, -4.212039947509766, [-6.2475738525390625, -2.1765060424804688]), (-9.23928451538086, -4.61964225769043, [-6.676494598388672, -2.5627899169921875])]",81912576,distilgpt2
A shelf is a type of,furniture.,shelf,furniture,44,"[(-8.405136108398438, -4.202568054199219, [-5.9995269775390625, -2.405609130859375]), (-10.06350326538086, -5.03175163269043, [-6.927165985107422, -3.1363372802734375]), (-8.399585723876953, -4.199792861938477, [-5.835514068603516, -2.5640716552734375]), (-9.557884216308594, -4.778942108154297, [-6.32293701171875, -3.2349472045898438]), (-8.676982879638672, -4.338491439819336, [-6.553455352783203, -2.1235275268554688])]",81912576,distilgpt2
A rug is a type of,furniture.,rug,furniture,45,"[(-8.086128234863281, -4.043064117431641, [-5.726352691650391, -2.3597755432128906]), (-8.335334777832031, -4.167667388916016, [-6.0098724365234375, -2.3254623413085938]), (-7.094409942626953, -3.5472049713134766, [-4.899318695068359, -2.1950912475585938]), (-7.264591217041016, -3.632295608520508, [-4.678813934326172, -2.5857772827148438]), (-7.558067321777344, -3.779033660888672, [-4.348655700683594, -3.20941162109375])]",81912576,distilgpt2
A pillow is a type of,furniture.,pillow,furniture,46,"[(-8.369831085205078, -4.184915542602539, [-6.577045440673828, -1.79278564453125]), (-7.545646667480469, -3.7728233337402344, [-5.1727752685546875, -2.3728713989257812]), (-7.221736907958984, -3.610868453979492, [-5.237903594970703, -1.9838333129882812]), (-9.927742004394531, -4.963871002197266, [-7.775947570800781, -2.15179443359375]), (-9.252094268798828, -4.626047134399414, [-6.637565612792969, -2.6145286560058594])]",81912576,distilgpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"[(-11.167678833007812, -5.583839416503906, [-7.0292205810546875, -4.138458251953125]), (-9.799922943115234, -4.899961471557617, [-6.620082855224609, -3.179840087890625]), (-9.879859924316406, -4.939929962158203, [-6.879180908203125, -3.0006790161132812]), (-11.197895050048828, -5.598947525024414, [-7.3349761962890625, -3.8629188537597656]), (-9.225044250488281, -4.612522125244141, [-5.818336486816406, -3.406707763671875])]",81912576,distilgpt2
A radio is a type of,furniture.,radio,furniture,48,"[(-13.565071105957031, -6.782535552978516, [-10.980583190917969, -2.5844879150390625]), (-13.473709106445312, -6.736854553222656, [-11.436492919921875, -2.0372161865234375]), (-12.364601135253906, -6.182300567626953, [-10.07132339477539, -2.2932777404785156]), (-13.614570617675781, -6.807285308837891, [-10.100517272949219, -3.5140533447265625]), (-13.001434326171875, -6.5007171630859375, [-9.689002990722656, -3.3124313354492188])]",81912576,distilgpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"[(-11.850433349609375, -5.9252166748046875, [-7.334819793701172, -4.515613555908203]), (-9.402587890625, -4.7012939453125, [-7.00103759765625, -2.40155029296875]), (-9.554698944091797, -4.777349472045898, [-6.601390838623047, -2.95330810546875]), (-11.343631744384766, -5.671815872192383, [-7.863437652587891, -3.480194091796875]), (-8.697769165039062, -4.348884582519531, [-6.055259704589844, -2.6425094604492188])]",81912576,distilgpt2
A stove is a type of,furniture.,stove,furniture,50,"[(-8.432544708251953, -4.216272354125977, [-5.8865203857421875, -2.5460243225097656]), (-10.68646240234375, -5.343231201171875, [-7.589408874511719, -3.0970535278320312]), (-10.84225082397461, -5.421125411987305, [-6.942844390869141, -3.8994064331054688]), (-9.797977447509766, -4.898988723754883, [-6.961460113525391, -2.836517333984375]), (-8.746452331542969, -4.373226165771484, [-6.108604431152344, -2.637847900390625])]",81912576,distilgpt2
A counter is a type of,furniture.,counter,furniture,51,"[(-12.573104858398438, -6.286552429199219, [-9.911209106445312, -2.661895751953125]), (-10.7581787109375, -5.37908935546875, [-7.4331817626953125, -3.3249969482421875]), (-10.009845733642578, -5.004922866821289, [-7.804309844970703, -2.205535888671875]), (-11.909679412841797, -5.954839706420898, [-8.34829330444336, -3.5613861083984375]), (-10.351707458496094, -5.175853729248047, [-8.126251220703125, -2.2254562377929688])]",81912576,distilgpt2
A clock is a type of,furniture.,clock,furniture,52,"[(-12.918800354003906, -6.459400177001953, [-10.531417846679688, -2.3873825073242188]), (-12.49380874633789, -6.246904373168945, [-10.225269317626953, -2.2685394287109375]), (-11.751995086669922, -5.875997543334961, [-9.80258560180664, -1.9494094848632812]), (-14.011856079101562, -7.005928039550781, [-10.824836730957031, -3.1870193481445312]), (-12.973400115966797, -6.486700057983398, [-10.519241333007812, -2.4541587829589844])]",81912576,distilgpt2
A drape is a type of,furniture.,drape,furniture,53,"[(-14.40762710571289, -7.203813552856445, [-11.207218170166016, -3.200408935546875]), (-13.924991607666016, -6.962495803833008, [-10.53005599975586, -3.3949356079101562]), (-13.616493225097656, -6.808246612548828, [-10.557723999023438, -3.0587692260742188]), (-14.818077087402344, -7.409038543701172, [-12.015708923339844, -2.8023681640625]), (-13.623950958251953, -6.811975479125977, [-9.864994049072266, -3.7589569091796875])]",81912576,distilgpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"[(-6.218830108642578, -3.109415054321289, [-4.439334869384766, -1.7794952392578125]), (-9.651939392089844, -4.825969696044922, [-6.6832427978515625, -2.9686965942382812]), (-9.77315902709961, -4.886579513549805, [-6.360797882080078, -3.4123611450195312]), (-8.426055908203125, -4.2130279541015625, [-5.7088623046875, -2.717193603515625]), (-6.903266906738281, -3.4516334533691406, [-4.645957946777344, -2.2573089599609375])]",81912576,distilgpt2
A picture is a type of,furniture.,picture,furniture,55,"[(-12.741832733154297, -6.370916366577148, [-9.933929443359375, -2.807903289794922]), (-11.35042953491211, -5.675214767456055, [-9.099750518798828, -2.2506790161132812]), (-10.996337890625, -5.4981689453125, [-8.487358093261719, -2.5089797973632812]), (-13.086784362792969, -6.543392181396484, [-10.789360046386719, -2.29742431640625]), (-12.612800598144531, -6.306400299072266, [-9.831344604492188, -2.7814559936523438])]",81912576,distilgpt2
A closet is a type of,furniture.,closet,furniture,56,"[(-7.3194732666015625, -3.6597366333007812, [-5.0643310546875, -2.2551422119140625]), (-6.10791015625, -3.053955078125, [-3.9158096313476562, -2.1921005249023438]), (-6.427459716796875, -3.2137298583984375, [-4.55078125, -1.876678466796875]), (-9.946231842041016, -4.973115921020508, [-6.031597137451172, -3.9146347045898438]), (-7.181583404541016, -3.590791702270508, [-4.582996368408203, -2.5985870361328125])]",81912576,distilgpt2
A vase is a type of,furniture.,vase,furniture,57,"[(-10.710487365722656, -5.355243682861328, [-8.450119018554688, -2.2603683471679688]), (-11.13876724243164, -5.56938362121582, [-8.813339233398438, -2.325428009033203]), (-12.080230712890625, -6.0401153564453125, [-9.059112548828125, -3.0211181640625]), (-11.492584228515625, -5.7462921142578125, [-9.400772094726562, -2.0918121337890625]), (-11.142749786376953, -5.571374893188477, [-9.006649017333984, -2.1361007690429688])]",81912576,distilgpt2
